ASV_ID	arc_eval	bac_eval	euk_eval	mito_eval	eval_method
3f3b8950a3b52b4946e97c11e3b5b1c3	1.3e-33	5.3e-101	NA	NA	barrnap:0.9
3f7612700e12ae4fd40c55a5d0351f0d	8.9e-37	1.7e-97	8.1e-07	NA	barrnap:0.9
3f7c8b75a458da930b3b85341d2d9583	1.4e-37	1e-99	NA	NA	barrnap:0.9
3f7d88e2656c440a24e6a734649b4b9d	9.1e-39	5.6e-103	NA	NA	barrnap:0.9
3f94f37d95209c801d1471b51af80a9d	1.3e-35	1.8e-104	NA	NA	barrnap:0.9
3f9db68ef437b5b75d6f549a7f1f8877	1.8e-38	3.3e-99	NA	NA	barrnap:0.9
3fa277fc5f4ec578a1ca38ed9e1ec691	1.7e-40	3.4e-101	3.3e-08	NA	barrnap:0.9
3fb77bac792c9b3a34eb59ec6212c0b2	1.3e-34	5.6e-104	NA	NA	barrnap:0.9
3fbc63fa7fac233e41a20b8799ac02ab	2.2e-41	2.2e-100	NA	NA	barrnap:0.9
3fcef897925a1183ece5537f13d36ff7	1.2e-33	4e-98	NA	NA	barrnap:0.9
3fd1b6775b24414b02b2d5185595a5eb	3e-41	1.5e-103	NA	NA	barrnap:0.9
3fd33ddff8856da0ad525d271f094481	1.4e-39	5e-103	4.1e-07	NA	barrnap:0.9
3ffc0c94af85577c23b7f0e5d0e32233	1.4e-35	1.4e-89	NA	NA	barrnap:0.9
40023e0d5b277a22694bf415dd68f095	3e-40	3.9e-104	NA	NA	barrnap:0.9
40143e906d2f4825856f0d26cee4543b	5e-39	4.8e-101	NA	NA	barrnap:0.9
4024086496562349c400983a429cbe89	3.3e-38	5.2e-100	NA	NA	barrnap:0.9
403a3304cffb6fcceaffba5675218ea9	1.4e-35	5.7e-94	NA	NA	barrnap:0.9
403d6a8ebdc9b32c01792fe0e2e3400f	1.7e-34	1.1e-93	NA	NA	barrnap:0.9
403d8baf963843305c00b33a86f7c63b	3.3e-39	1.6e-100	NA	NA	barrnap:0.9
4042bdd8e456b725f759a4ec4538367d	1.3e-37	2.1e-99	NA	NA	barrnap:0.9
405a0b9ee964b1be3fbabea7b7937645	7.8e-36	5.8e-93	NA	NA	barrnap:0.9
40771f051508ae2796ce3b9b382f72c0	5.1e-38	1.7e-98	NA	NA	barrnap:0.9
407f8de634a2922512330f9dfe16005c	8.9e-39	1.7e-102	NA	NA	barrnap:0.9
4083e140b4c3a09ec88b0bb9297e8eff	1.2e-35	1.4e-98	NA	NA	barrnap:0.9
4085d462c139b7636e1c247cdb7c2cb5	1.9e-37	2.1e-101	NA	NA	barrnap:0.9
408e5a6baa5f4d22c0536f0aeeb88357	1.1e-37	1.8e-91	NA	NA	barrnap:0.9
409175630d3ab1b9ac5585d5f04f73d8	3e-38	2e-98	NA	NA	barrnap:0.9
409640fa6bdb12b086c0eb3126bfaf43	3.2e-36	1.2e-100	NA	NA	barrnap:0.9
40a3b855781e41e322a3962ec7f43ac0	1.5e-42	2.5e-107	NA	NA	barrnap:0.9
40a68a593bded692a05f67b5a97087a5	2.1e-39	8e-101	NA	NA	barrnap:0.9
40b2e7638da6a3cb28ea75da9bf4da93	1.8e-37	2.9e-101	NA	NA	barrnap:0.9
40b3508456324d5c25d8a8ba025c22d9	2.9e-44	4.2e-102	NA	NA	barrnap:0.9
40c0363a249a2fd72921442f34691ad6	5.6e-40	2.2e-102	NA	NA	barrnap:0.9
40c61277504fcac1dff1e518f3989c94	2.5e-42	3.1e-98	NA	NA	barrnap:0.9
40d80d66767aaa4754604c21528ac912	1.2e-37	3.3e-99	NA	NA	barrnap:0.9
40dc5c449f69be72f380dbad46aa0585	1.3e-36	9.2e-102	NA	NA	barrnap:0.9
40f71eb1bc9b6564373c90d786f41f71	7.8e-38	6.3e-101	NA	NA	barrnap:0.9
40f7464f6c3f0bf9782c7f6ba17b09c8	7.6e-36	5.3e-101	NA	NA	barrnap:0.9
4118f4118c30ebcb1cb6079da4defc85	2.9e-35	1e-103	NA	NA	barrnap:0.9
4127ae643721ba503abc31d6024f941c	4.4e-32	2.2e-88	NA	NA	barrnap:0.9
41434b4fee5a312fcce572a63f418f9a	1.4e-37	3.9e-101	NA	NA	barrnap:0.9
41437448cee644d80f9066dae8391daa	1.4e-38	6.6e-98	NA	NA	barrnap:0.9
416bde03ed4fdfe3abcda387b3e8780d	1.1e-19	9.7e-41	NA	NA	barrnap:0.9
41745fde091bbb71579d5298667ad45e	2.9e-39	1.2e-100	NA	NA	barrnap:0.9
417940a6985e4305553d5454ff5a76c0	2.5e-34	2.6e-91	NA	NA	barrnap:0.9
4197c9bf9793c518c82290f718f6d489	5.4e-39	8.4e-91	NA	NA	barrnap:0.9
41a344b2d85f419e2010a66f8a0caa77	6e-41	6.7e-99	NA	NA	barrnap:0.9
41a478043b84f3763b9ec33d363c49a8	7.2e-40	4.4e-101	NA	NA	barrnap:0.9
41b20394eabcc197d7070fcd37c3bacf	1.2e-35	1.6e-96	NA	NA	barrnap:0.9
41cd01f156eb3fb750cf941fe45a0a61	2.3e-35	4.4e-99	NA	NA	barrnap:0.9
41d9f7cc54cdcff1cd2cda0851eaf831	3.4e-38	1.2e-101	NA	NA	barrnap:0.9
41eccaf8b5bdaf0b9c3d2c8ad85ac0c5	2e-38	4.2e-103	NA	NA	barrnap:0.9
41f3217411782fc7fa4f87380f977c4b	3.8e-38	1.1e-100	NA	NA	barrnap:0.9
41ff391d22cba95c661afc0f662b839a	6.3e-37	7.6e-90	NA	NA	barrnap:0.9
42072ca28f6aed12ee8c12db8d799a21	6.7e-39	3e-98	NA	NA	barrnap:0.9
42366e7c1d2efcb508ce4ba1d6534b4f	3.5e-41	2.5e-100	7.6e-07	NA	barrnap:0.9
4245dba44a16eedf2dd320a4288f309c	2e-38	1.9e-101	NA	NA	barrnap:0.9
424e0f0f65f0389c3a0a92be2cb6f7cd	3.3e-37	3.7e-98	NA	NA	barrnap:0.9
42583431747f026c2cfd124740d5e2c0	8.3e-36	4.4e-105	NA	NA	barrnap:0.9
426760134e22a1c593d3a619bc4aba5b	3.4e-37	4.7e-99	NA	NA	barrnap:0.9
4268784007952082c8cfd205320aba06	2.1e-42	3.7e-95	NA	NA	barrnap:0.9
426ae8351172e5ee315905f0fc5f751a	1.8e-37	2.9e-103	NA	NA	barrnap:0.9
426fe3f75711987d1ebd646b304833b1	3.5e-36	1.8e-102	NA	NA	barrnap:0.9
4277e5b3f539bc28e44f1d9ed845c088	1.3e-33	1.2e-93	NA	NA	barrnap:0.9
4297a5385c43e1d2c3c7a7c72248cee7	1.5e-38	1.1e-92	NA	NA	barrnap:0.9
42b8756a72e810a861070e2bc8bfcb1f	3e-38	1.8e-99	9.6e-07	NA	barrnap:0.9
42bc2a7c499b77b37095ca3120f769ff	2.6e-35	2.9e-104	NA	NA	barrnap:0.9
42eaba4a1b1eda097aaccf88388afc74	6.5e-35	1.8e-96	NA	NA	barrnap:0.9
43145af70e51f08089ee81db75d51473	4e-39	6.4e-100	NA	NA	barrnap:0.9
43192cad095050867f3db054e309869f	6.7e-43	5.5e-102	NA	NA	barrnap:0.9
43197fa1927d8a07e1bccadbbe6f3893	1.7e-36	3.4e-102	NA	NA	barrnap:0.9
4326beb60a5fbc40f4ccbfe4147e2a23	6.8e-41	1.7e-98	NA	NA	barrnap:0.9
435c4e9c1ea4eb0e9e2c488709d925f6	4.7e-31	1.4e-94	NA	NA	barrnap:0.9
436ce619f5e2ef1a96e5615f5442e2a4	2.4e-40	4.4e-98	NA	NA	barrnap:0.9
43766f80cd33c4cfaf005a078d3fd0d1	2.3e-35	9e-88	NA	NA	barrnap:0.9
437833f223ff294ac5be6b2fe2470d3a	7.4e-37	4.2e-87	NA	NA	barrnap:0.9
43894d0d556c3f0145eb5a8f082ee140	7e-20	4.8e-41	NA	NA	barrnap:0.9
439ef38e185d4666fce550ec14c44e25	4.6e-40	1.6e-97	NA	NA	barrnap:0.9
43cfb4ef72e8a40998ec5bfa2fc7d51b	1.6e-39	7.5e-101	NA	NA	barrnap:0.9
43da3361c4218bd24da906626f5616c6	2.3e-34	2.2e-93	NA	NA	barrnap:0.9
43e9365d9bc0583786e25ab8d1665137	6.9e-33	5.3e-87	NA	NA	barrnap:0.9
4400356b588f8936d4fb898fe428a8bb	4e-35	1.5e-87	NA	NA	barrnap:0.9
440111752614606254f5eb85611c59b8	3.8e-35	7.2e-91	NA	NA	barrnap:0.9
44067cb26e5c57ef7d17b8b283e9d5c7	1.5e-32	1.1e-85	NA	NA	barrnap:0.9
441306c86af2d5150b252794b1bed576	4.5e-37	9e-103	NA	NA	barrnap:0.9
441e8af237dfa4194818e48c46abbec4	1.3e-39	1.3e-101	NA	NA	barrnap:0.9
4430590a7b49dad9206372e2838272a7	4.9e-38	2.3e-93	NA	NA	barrnap:0.9
44333abca9d3d2bb35bca1db82e8e102	9.7e-43	2.5e-101	NA	NA	barrnap:0.9
443833d0399290253f1fcd9a4e89abba	2e-41	1.6e-92	NA	NA	barrnap:0.9
443851519b76339e9cfae7d1c0e95454	2.7e-39	1.2e-102	NA	NA	barrnap:0.9
443db4e40099a9b5e7f556644c66fec7	3e-40	3.9e-94	NA	NA	barrnap:0.9
4447d2e2301aece129ab1f2f23bc1a52	1.5e-36	5.1e-100	NA	NA	barrnap:0.9
444e6ae03f49e7515e2d968b33d985a7	4.3e-40	5.7e-102	NA	NA	barrnap:0.9
444e8ead89f4eea01f4e720d7d924e51	2.4e-41	6.7e-102	3.6e-07	NA	barrnap:0.9
447049bbdc1a1a8ad68bc34056f6a301	5e-37	1.6e-93	NA	NA	barrnap:0.9
4471f0fc651b22562d7398b6aacb8bff	3.5e-35	5.4e-101	NA	NA	barrnap:0.9
447626fe18bfadb88e09a2a80f9addb7	3.4e-34	5.3e-97	NA	NA	barrnap:0.9
4476b26c35cdba46f700ccd3f4d67a64	4.5e-38	2.9e-102	NA	NA	barrnap:0.9
4490b7d56bfd58fcf8a3ab59f380a2b9	2.1e-39	3.9e-97	NA	NA	barrnap:0.9
44914f464285d51c113f5d27ccf5640a	1.2e-40	1.2e-99	3.5e-07	NA	barrnap:0.9
44992adc0f8b9c5c34f30855231eaf63	1.9e-38	1.7e-99	NA	NA	barrnap:0.9
44a696b120efeac8ce78c7acdd7ac02e	4.5e-36	2.7e-106	NA	NA	barrnap:0.9
44b7688c9be4c0aa921f036f0e8d62d4	2.3e-41	2.9e-101	NA	NA	barrnap:0.9
44bfbba7a7f4e68db16151d46648a922	5e-35	6.1e-104	NA	NA	barrnap:0.9
44d5bdb6d340bb0a936224611ed70d50	6.8e-34	5.6e-90	NA	NA	barrnap:0.9
45049299e7a00924fdf3051ff7a7e89e	1.2e-36	1.3e-96	NA	NA	barrnap:0.9
450a8c0e03feade10e05c8d2137b69c2	3.8e-39	4.9e-107	NA	NA	barrnap:0.9
450fe0b2f7570667eee1777389ac4cb1	3.3e-36	1.8e-96	NA	NA	barrnap:0.9
45108b3a059b4eace4878830b39c3cb4	4.3e-40	4.2e-106	NA	NA	barrnap:0.9
45165d5f65171adc29f988b768b2cb9b	2.6e-37	5.7e-99	NA	NA	barrnap:0.9
45188c764bf79ba2aa9b5958d5d1447c	9.3e-37	2.3e-90	NA	NA	barrnap:0.9
45236b8c406e9f6c5e5a75529f91d8ad	2.9e-40	1.1e-102	NA	NA	barrnap:0.9
452804c45174fbe76d0373553ad1721f	4.4e-41	6.4e-101	NA	NA	barrnap:0.9
452afb6e36f623626dbf48eb303f997b	6.6e-35	1.5e-89	NA	NA	barrnap:0.9
4536042da1a6c512e8451249d3573844	2.6e-35	1.5e-97	NA	NA	barrnap:0.9
453e8370465cd6a80ae719083ac2bef3	5e-40	3.1e-100	3.4e-08	NA	barrnap:0.9
457941ba736077f9b0a3979e59527ddb	6.1e-36	2.2e-104	NA	NA	barrnap:0.9
458d3a036259aaed9c1fe72ca1b9e844	3.1e-35	5.3e-91	NA	NA	barrnap:0.9
4598299862b8bd7ffa3ce6d3e9fafee2	1.9e-35	7.1e-100	NA	NA	barrnap:0.9
459a5935d2f293b85bdee0fcc027202e	7e-40	2.6e-100	2.9e-08	NA	barrnap:0.9
459dd5d07191454f42ead53a9f1db296	9.6e-42	2.9e-95	NA	NA	barrnap:0.9
459e5d148f54cca6179b8e316d10c591	2.7e-38	1.5e-98	NA	NA	barrnap:0.9
45a67d49323024d8a02f26514ce05002	3.9e-40	2.7e-100	NA	NA	barrnap:0.9
45b7324df04d280476296372ed5130c7	1.9e-38	1.9e-99	2e-09	NA	barrnap:0.9
45c0dba28196b842f01e27cb51d6f69d	1e-43	1.8e-96	1.6e-07	NA	barrnap:0.9
45d9123cb8469d0dac5af996c4c9bedb	1.1e-35	2.2e-101	NA	NA	barrnap:0.9
45de1da175232368160183468471d5de	2.7e-39	9.4e-89	NA	NA	barrnap:0.9
45def02d1cac91a104a6a04d946dbaa3	1e-20	1.2e-41	NA	NA	barrnap:0.9
45e223e146d241a83ce7c6e2177ebe78	3e-35	4e-104	NA	NA	barrnap:0.9
45f79c4b4f776fa52124d82331a7e39d	1.8e-38	2.9e-97	4.7e-08	NA	barrnap:0.9
46030d3521096d67aaa752377f34bbc1	5.2e-36	1.1e-92	NA	NA	barrnap:0.9
46290349fdb3823a201c0b4fc6023bc7	4.1e-37	1.1e-88	NA	NA	barrnap:0.9
4650d2aec692a4ab27471ebd8fc9f157	3e-34	6.1e-86	NA	NA	barrnap:0.9
466733083619f2c306e9f698345c790a	3.4e-33	5.3e-96	NA	NA	barrnap:0.9
466d7d4b80487052fbce2939aa6ad21a	1.2e-42	3.2e-106	NA	NA	barrnap:0.9
46892158c291e1e753df75d43e9a2d4d	1.5e-36	8e-96	NA	NA	barrnap:0.9
46a155b141139a34863d09da5cd88a9f	3.6e-39	2.1e-99	4e-08	NA	barrnap:0.9
46ca197bd0e7a0cd4abbf8965f6f20a9	2.9e-40	1.9e-90	NA	NA	barrnap:0.9
46cd5d2f7500eb48579be6cdb322e112	1.4e-34	6.5e-93	NA	NA	barrnap:0.9
46ec68ff8e9807d27f138e51d50e5f1a	1.5e-37	2.2e-100	NA	NA	barrnap:0.9
46f858a12bbe03500a735d6f826399c8	1e-33	8e-89	NA	NA	barrnap:0.9
46f9d2e256adc3dcd056d75693f604c9	7.7e-37	1e-101	NA	NA	barrnap:0.9
470103fe5b6b05b30ed957c2cad7c728	5.3e-37	1.4e-98	NA	NA	barrnap:0.9
4728aa5b5692e9e00c8d73f7c27a5095	5.7e-39	9.1e-95	NA	NA	barrnap:0.9
47309a262bcc21279a42dfc7ca211004	1.4e-35	3.7e-94	NA	NA	barrnap:0.9
474a134bb18b618bd70b1a7419f8d5c9	2.7e-37	1.4e-88	NA	NA	barrnap:0.9
474a7b01263db678a6c26e067539c084	3e-34	1.4e-93	NA	NA	barrnap:0.9
4761310dc624ba99b7eb1dd1f9967181	1.7e-36	4.8e-98	NA	NA	barrnap:0.9
47931ede9f96a2aa5fce2685093fa22f	4e-37	2.9e-97	NA	NA	barrnap:0.9
47a115efec1e51e37f320a1e53868ee5	4.3e-35	1.9e-106	NA	NA	barrnap:0.9
47a25074c76e7ac48e47427aadbf9c3d	8.5e-35	6.2e-98	NA	NA	barrnap:0.9
47a509ed9f1488d1884d43e94108def9	7.1e-40	6.7e-102	NA	NA	barrnap:0.9
47aa5eb803ceccd66d0d778db2df34ee	1.6e-37	1.9e-98	NA	NA	barrnap:0.9
47b5d98e3f420f640147e4ed525ddb78	3.1e-30	1.2e-93	NA	NA	barrnap:0.9
47be82f90c21285e3f9343c1b844c8d0	2.5e-37	2.7e-104	NA	NA	barrnap:0.9
47e937a8ef87ecebaaf6d25fda1e9b0e	3e-40	1e-99	NA	NA	barrnap:0.9
47f105dc3d2e5b8c126c9859240f01c0	2.9e-42	3.1e-103	NA	NA	barrnap:0.9
47f9bbfcec50a286cd397719cea732f9	1.2e-34	5.7e-97	NA	NA	barrnap:0.9
48271e1ce614331799b1c5a1edcc84a3	5.3e-35	2e-103	NA	NA	barrnap:0.9
482c78b0d52598eea03856617c302e53	4.3e-39	3.3e-101	NA	NA	barrnap:0.9
483a96be2956922a74090a60fbcb5b1a	3.3e-34	2.4e-96	NA	NA	barrnap:0.9
484940a98c8ec3251006aaff207f281f	1.3e-35	4.2e-88	NA	NA	barrnap:0.9
4854509bd13878dd014ddd126ff64d67	1.3e-40	1.4e-99	9.3e-08	NA	barrnap:0.9
487319150f71524e4303a0f78048a2fd	2.1e-35	9.5e-103	NA	NA	barrnap:0.9
4875f6bbe248083ec5bfdc22bf20a014	6.7e-35	9.9e-100	NA	NA	barrnap:0.9
487d8a81ac9110af69ebc0d99be1686c	2e-33	2.5e-94	NA	NA	barrnap:0.9
488113be0ede351f3b8f356e6996c4b3	4.1e-34	4e-106	NA	NA	barrnap:0.9
48936f7f3e190b1ec87932fabfd73db7	8.6e-38	6.2e-98	NA	NA	barrnap:0.9
489ae4846c6f9c4b69db566836871457	1.5e-35	1.6e-93	NA	NA	barrnap:0.9
48b4b95d1fc1a88ae80fc4693b68fdf7	2.4e-31	1.4e-87	NA	NA	barrnap:0.9
48d270e598de2092b156c96a2675b535	2.8e-36	4.3e-105	NA	NA	barrnap:0.9
48d3d42191bfa7f5c1e32bcdd6204669	3.5e-38	9.5e-102	NA	NA	barrnap:0.9
48dbc01637cf8602be81681dd337c3ce	5.3e-36	2.1e-92	NA	NA	barrnap:0.9
48f4de9aaec10561b597d05e6b137e28	4e-35	3e-100	NA	NA	barrnap:0.9
49274af49ba67f5a7f504cc22d954819	9.7e-38	2.7e-93	NA	NA	barrnap:0.9
493becea6c13bdd4c497ae9a31bbde32	4.7e-38	2.7e-101	NA	NA	barrnap:0.9
493da2c813334a9caf3ef5c2c7a7a23a	1.2e-38	9.5e-100	NA	NA	barrnap:0.9
494700f0c7a55f18674a4f7957a37b6a	2.7e-34	3.3e-90	NA	NA	barrnap:0.9
4957719b0a204b77d921cb0feef6b05d	1.1e-33	5.5e-101	NA	NA	barrnap:0.9
495a59a0aa0ced822fdfae190b48d603	5.2e-41	2.8e-99	3.1e-07	NA	barrnap:0.9
495b0d4c64fba07940109111ad0b55a9	2.5e-39	4.3e-101	NA	NA	barrnap:0.9
4981f8ffcfa246aff5914cbeb9a53d6b	3.7e-38	7.4e-90	NA	NA	barrnap:0.9
49849a7845296786e27f32eeaf489bcc	6e-39	5.1e-100	NA	NA	barrnap:0.9
498ccdd1b7db54bae336f1523229e7e3	4.5e-40	1.2e-100	NA	NA	barrnap:0.9
49cce53966a5f83616d853aa03535c5c	6.5e-38	5.3e-90	NA	NA	barrnap:0.9
49d737c52e98f54c1fdef543cb45165c	1.6e-40	1.3e-100	NA	NA	barrnap:0.9
49fb7a3b66b662b75bb45ce71ab6b7cd	9.7e-37	1.3e-90	NA	NA	barrnap:0.9
4a01cdf33b415f3d68e25938ae4e9e57	2.4e-42	8.3e-107	NA	NA	barrnap:0.9
4a04eb2f2eb12f22643fea5b7e8a1460	4.6e-37	1.5e-91	NA	NA	barrnap:0.9
4a06b6ec0b67b22d6134ffa217971ef9	2.5e-36	5.4e-96	NA	NA	barrnap:0.9
4a1a5b17dda10e5f90c6d35e2a48b106	1.3e-39	1.6e-103	NA	NA	barrnap:0.9
4a26f11aced8d2607e753452cb7fc733	6.2e-39	1.1e-99	NA	NA	barrnap:0.9
4a50797d4a4ddc8982e51837c6edae89	9.2e-44	1.4e-104	NA	NA	barrnap:0.9
4a532bca2c8666a95e6942a5db984ad5	1.6e-30	4.8e-93	NA	NA	barrnap:0.9
4a70758df6acfe0fa0ed8e7f0ae76f0b	5.3e-40	2.1e-100	NA	NA	barrnap:0.9
4a7b4bc96c0985ae2c682abdd2f40a3b	3.2e-36	7.4e-101	NA	NA	barrnap:0.9
4aa52f09ec090b0bffbac3d9103084ec	3.1e-38	3.2e-98	NA	NA	barrnap:0.9
4aabe9e04999c93c9c1f5b499f2de6e0	5.5e-37	6e-104	NA	NA	barrnap:0.9
4ab3c90652bb81edb530238b64339c9d	9.6e-38	3e-88	NA	NA	barrnap:0.9
4abb609e6f1fddc11ff35a67353d5601	7e-36	2.4e-95	NA	NA	barrnap:0.9
4adb0a78da2b2cbe019cce46d326becf	1.1e-39	6.6e-99	NA	NA	barrnap:0.9
4aeafe98a6416c0ec44ae002848b8d54	5.4e-36	1.7e-101	NA	NA	barrnap:0.9
4b05c82c3ca3c047270b56a30970f373	5.2e-42	1.8e-97	NA	NA	barrnap:0.9
4b1c48d7e8f8cf629f3bef16cd556882	1.9e-39	2.8e-102	2.9e-07	NA	barrnap:0.9
4b432087119889bc9f82419d6c8f2b00	3e-37	9.6e-102	NA	NA	barrnap:0.9
4b69c0239229d5b8bbc67b04cf1dc92a	1.5e-32	2.2e-98	NA	NA	barrnap:0.9
4b6d396411c5fc882b856dfd42123090	6.8e-41	2.5e-97	NA	NA	barrnap:0.9
4b777f8aae292a0b1d85060893aa2a9f	8e-31	1e-87	NA	NA	barrnap:0.9
4b890d0cdec845cd33051f9fec0e4b10	2.8e-42	2.7e-98	NA	NA	barrnap:0.9
4bb84d50a9d62c1c06adaf5c9b411762	1.7e-34	9e-98	NA	NA	barrnap:0.9
4bbd5259e69fcadba4c091089df5293f	9.1e-37	3e-97	NA	NA	barrnap:0.9
4bbe75849e6c039c7e1118ead5105c86	4.4e-37	2.3e-92	NA	NA	barrnap:0.9
4bcaf45492209656ec9532e1588fd4f2	8.2e-28	1.6e-90	NA	NA	barrnap:0.9
4bde8bb35a0fe1d4182e86c7eeffc71c	3.8e-38	2.6e-101	NA	NA	barrnap:0.9
4bfd7c573d412fdb406883204ef65adc	3.5e-39	1.7e-102	NA	NA	barrnap:0.9
4c31ddc7de3765b3a064614c0896df57	9.7e-38	2.5e-97	NA	NA	barrnap:0.9
4c38b1677d4b0b07aa25b076e71852c7	1.6e-39	1.6e-102	NA	NA	barrnap:0.9
4c434c2a8381b53bf65ad1e6e3f126fa	2e-38	3.4e-97	NA	NA	barrnap:0.9
4c4b4e71ab3aa276b0c672040cf21016	1.2e-36	6.7e-103	NA	NA	barrnap:0.9
4c5778eb95744e15b88567d8ade4ef5f	3.3e-41	1.5e-104	NA	NA	barrnap:0.9
4c73efff62b0a9ab1b5ed5beb9e10cfe	2.6e-35	3.6e-91	NA	NA	barrnap:0.9
4c74e27c2e0034c66a422e1f9e0bc67e	4.1e-37	5.9e-89	NA	NA	barrnap:0.9
4c7ea4d55d31f1d6a61d1d03c55682c8	2.8e-36	4.6e-103	NA	NA	barrnap:0.9
4c7ee55ec83b8652aba9a60f2915aaa5	1.4e-35	1.8e-98	NA	NA	barrnap:0.9
4c9ebb09f7eb734c67fbb426ae05d69b	1.7e-38	9.9e-101	NA	NA	barrnap:0.9
4c9f5500a2155ca1d4fc36751ee18f5c	1.5e-33	2e-94	NA	NA	barrnap:0.9
4ca975452fd00d5c9f3be39839618a10	3.6e-36	2.5e-103	5.7e-07	NA	barrnap:0.9
4cb59202b686a4675b2c088b242118ae	8.8e-42	6.4e-102	NA	NA	barrnap:0.9
4cc93a43735a8fe7f5d32e03b4660c62	1.2e-38	7.4e-103	NA	NA	barrnap:0.9
4ce758763e8b209df105d585160e5b2e	8.9e-36	2e-102	NA	NA	barrnap:0.9
4cea8b8d028cb736dcc6c0d40ed1a0d8	1.4e-36	3.2e-99	NA	NA	barrnap:0.9
4d0be789074e9a9754077d28b6030e48	1.8e-38	4e-100	NA	NA	barrnap:0.9
4d2aefffcfd9606630c43c2d616ae928	1.5e-34	1.8e-99	NA	NA	barrnap:0.9
4d31f959df6055e4ef03129eedc5e6aa	4.4e-38	2.9e-99	NA	NA	barrnap:0.9
4d4179c2de2332434c9f8f6522a2c192	3.6e-41	1.8e-103	NA	NA	barrnap:0.9
4d4a7c0586b32efe9880c752708d6d46	3.1e-35	2.7e-95	NA	NA	barrnap:0.9
4d50822487bfaeaa55458ee4886536af	6.4e-38	7.1e-100	NA	NA	barrnap:0.9
4d66b0ebd195edc3f776a2ea8d7a01df	5.8e-41	1.5e-100	3.6e-07	NA	barrnap:0.9
4d784235b48eeecc1a45542fa60f7eb1	4.6e-35	7.3e-98	NA	NA	barrnap:0.9
4d9553f2fedcd73f02bcb906a4d9ae7b	5.7e-39	2e-101	NA	NA	barrnap:0.9
4d97a454cb3cac777112fac6d5107eab	5.3e-41	4e-103	NA	NA	barrnap:0.9
4daf9e8204ca3f8246d55f59b60ea0fb	7e-38	3.2e-106	NA	NA	barrnap:0.9
4db653b0183ca57b42161b6695b8e8e2	6.4e-42	4.6e-94	NA	NA	barrnap:0.9
4db81bc0d433d5a69ca402f65fa902b1	2.4e-36	4.3e-96	NA	NA	barrnap:0.9
4dbaa6eba637e228db978528f3f6bece	6e-40	6.1e-97	NA	NA	barrnap:0.9
4ddda70ef288b76ab68cb1c1c477a4b6	4.8e-39	6.8e-93	NA	NA	barrnap:0.9
4de890e25030a9f5cab2813708bf48a1	5.2e-39	1.9e-96	NA	NA	barrnap:0.9
4deed9295552508d02ab0ee1ab51044b	9.7e-36	8.6e-97	NA	NA	barrnap:0.9
4dfffb219202519208f5de2b55f5a327	1e-37	1.2e-98	NA	NA	barrnap:0.9
4e1fa2ca3c7d5b1c0c106baf122ac5e9	6.1e-36	6.6e-99	NA	NA	barrnap:0.9
4e4328ed2833372610976b356d40c3d0	2.4e-40	1.7e-102	NA	NA	barrnap:0.9
4e50c54a50a0bc239b216c2aabfdcff4	7.7e-36	2.5e-103	NA	NA	barrnap:0.9
4e5336294a7f8c81f1e3efe19843c504	5.2e-38	7.3e-103	NA	NA	barrnap:0.9
4e55342f5ed9551332cfda442a8792fb	3.2e-43	1.2e-101	NA	NA	barrnap:0.9
4e629cf5ea5e711f287e440f9e271f59	2.4e-37	3.8e-99	NA	NA	barrnap:0.9
4e6fc05a624a1bb3dc9f2aa03cca6fdf	1.6e-36	2.9e-99	NA	NA	barrnap:0.9
4e88fd6b7263e1bab0dc77ead145041b	6.2e-35	1e-95	NA	NA	barrnap:0.9
4ea23a7aad37a4736d1be7e06c3166b1	3.7e-40	8e-105	NA	NA	barrnap:0.9
4eac2fd2d6c2102404e0c82fbeb17afc	2.9e-39	2.3e-90	NA	NA	barrnap:0.9
4eae80fc4a6685b441325d16dce04263	8.5e-38	9.8e-98	NA	NA	barrnap:0.9
4ebc9e4aff66da7ab3a521c81bdbf8b2	1.5e-40	1e-103	7e-07	NA	barrnap:0.9
4ecc1e71c3f413b099ccf63165b32f18	1.4e-35	2.4e-87	NA	NA	barrnap:0.9
4ee14c218fe816d1f3289a0d2335555d	2e-36	8.5e-100	NA	NA	barrnap:0.9
4eeb0900522f94ca99ae2428ff162399	1.8e-37	6.1e-93	NA	NA	barrnap:0.9
4f44e5f744d9264017331df4db34e8c2	3.1e-41	1.3e-99	3.7e-07	NA	barrnap:0.9
4f4aade507328d633f14240b951affe2	4.9e-38	9.6e-90	NA	NA	barrnap:0.9
4f723e12d1b6057d353c062796018514	8.1e-39	5.1e-100	1.8e-08	NA	barrnap:0.9
4f7ae080eda4d8eb41b8d8d9411bac95	7e-37	3.3e-101	NA	NA	barrnap:0.9
4f84d0596d40b01f46cff276fed2cf3d	1.7e-35	5.1e-101	NA	NA	barrnap:0.9
4f8e938c6a6ff364acd05dbd6d073312	5.5e-39	1.2e-91	NA	NA	barrnap:0.9
4f90e962f388de91f49ff6521902fbea	5.6e-35	8.1e-99	NA	NA	barrnap:0.9
4fa7de729094f493a84572e255c9ab1b	9.1e-20	9e-41	NA	NA	barrnap:0.9
4fbd2bad22e87c396b26f8270d110fc8	6.7e-34	1.3e-97	NA	NA	barrnap:0.9
4fc66fcc5dcd8d462c8f2dce25002952	2.2e-39	4.4e-92	NA	NA	barrnap:0.9
